,"אורתם סהר אגח ה- אורתם סהר הנדסה בע""מ",1128396,TASE,אחר,1424,"נדל""ן ובינוי",0,לא מדורג,27/03/16,1.77,שקל חדש,5.85,27.34,"20,625.00",72.32,14.92,0.01,0.03,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"ביטוח ישיר אגח ט- ביטוח ישיר - השקעות פיננסיות בע""מ",1118512,TASE,אחר,1089,השקעות ואחזקות,0,לא מדורג,18/08/16,0.57,שקל חדש,5.75,1.28,"268,349.00",113.79,305.35,0.24,0.66,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גינדי אגח ג- גינדי השקעות 1 בע""מ",1116847,TASE,אחר,1308,"נדל""ן ובינוי",0,לא מדורג,05/09/16,0.19,שקל חדש,7.90,4.82,"108,566.00",110.91,120.41,0.15,0.26,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"דלק אנרגיה אגח ה- דלק מערכות אנרגיה בע""מ",5650114,TASE,אחר,565,חיפושי נפט וגז,0,לא מדורג,14/09/16,1.74,שקל חדש,5.15,1.52,1.00,115.35,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"חלל תקשורת אגח ה- חלל-תקשורת בע""מ",1102698,TASE,אחר,1132,תקשורת ומדיה,0,לא מדורג,04/09/16,0.25,שקל חדש,4.50,4.93,"176,232.00",121.10,213.42,0.54,0.46,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"נאוסיטי א- קבוצת נאוסיטי להשקעות ואחזקות בע""מ",1102375,TASE,אחר,1408,"נדל""ן ובינוי",0,לא מדורג,20/07/16,1.81,שקל חדש,6.75,6.14,"41,819.52",122.00,51.02,0.21,0.11,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"צור שמיר אגח ז- צור שמיר אחזקות בע""מ",7300114,TASE,אחר,730,השקעות ואחזקות,0,לא מדורג,22/08/16,1.20,שקל חדש,5.60,1.54,"5,500.00",112.13,6.17,0.01,0.01,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"סה""כ לא צמודות",,,,,,,,,3.86,,,2.49,"13,833,019.40",,"14,411.04",,31.00,6.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"מזרחי הנפקות אגח 37- מזרחי טפחות חברה להנפקות בע""מ",2310134,TASE,אחר,231,בנקים,AAA,מעלות,29/09/16,3.52,שקל חדש,2.74,1.31,"246,632.00",105.99,261.41,0.01,0.56,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"פועלים הנפקות אגח  30- הפועלים הנפקות בע""מ",1940493,TASE,אחר,194,בנקים,AAA,מעלות,06/09/16,2.11,שקל חדש,2.95,0.78,"830,935.00",102.32,850.21,0.13,1.83,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"פועלים הנפקות אגח 29- הפועלים הנפקות בע""מ",1940485,TASE,אחר,194,בנקים,AAA,מעלות,22/09/16,1.60,שקל חדש,5.90,0.83,"2,078,685.00",110.34,"2,293.62",0.13,4.93,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"בזק אגח 7- בזק החברה הישראלית לתקשורת בע""מ",2300150,TASE,אחר,230,תקשורת ומדיה,AA,מעלות,12/09/16,4.02,שקל חדש,4.92,1.39,"63,713.00",100.55,64.06,0.01,0.14,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"בזק אגח 9- בזק החברה הישראלית לתקשורת בע""מ",2300176,TASE,אחר,230,תקשורת ומדיה,AA,מעלות,25/09/16,6.92,שקל חדש,3.65,2.88,"1,058,368.00",106.85,"1,130.87",0.10,2.43,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"כימיקלים לישראל סד ה- כימיקלים לישראל בע""מ",2810299,TASE,אחר,281,"כימיה, גומי ופלסטיק",AA,מעלות,29/09/16,5.60,שקל חדש,2.45,2.51,"1,073,245.00",99.74,"1,070.45",0.07,2.30,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"שטראוס אגח ד- שטראוס גרופ בע""מ",7460363,TASE,אחר,746,מזון,Aa2,מידרוג,22/09/16,4.49,שקל חדש,4.50,1.57,"43,476.00",113.67,49.42,0.01,0.11,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"בי קום אגח ג- בי קומיוניקיישנס בע""מ לשעבר סמייל 012",1139203,TASE,אחר,1422,תקשורת ומדיה,Aa3,מידרוג,19/09/16,6.55,שקל חדש,3.60,3.57,"331,000.00",100.49,332.62,0.02,0.72,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"דקסיה הנ אגח יא- דקסיה ישראל הנפקות בע""מ",1134154,TASE,אחר,1291,בנקים,AA-,מעלות,01/09/16,3.44,שקל חדש,1.05,1.16,"104,478.00",99.65,104.11,0.03,0.22,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"מגדל הון  ה- מגדל ביטוח גיוס הון בע""מ",1139286,TASE,אחר,1597,ביטוח,Aa3,מידרוג,29/09/16,6.97,שקל חדש,3.29,3.29,"721,000.00",99.00,713.79,0.08,1.54,0.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"אלקטרה אגח ד- אלקטרה בע""מ",7390149,TASE,אחר,739,השקעות ואחזקות,A1,מידרוג,27/09/16,4.75,שקל חדש,3.75,2.45,"35,000.00",107.24,37.53,0.01,0.08,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"ישרס אגח יד- ישרס חברה להשקעות בע""מ",6130199,TASE,אחר,613,"נדל""ן ובינוי",A1,מידרוג,14/07/16,5.68,שקל חדש,5.05,3.25,"251,289.00",111.00,278.93,0.08,0.60,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,לייטסטון אגח א- לייטסטון אנטרפרייזס לימיטד,1133891,TASE,אחר,1630,"נדל""ן ובינוי",A+,מעלות,14/09/16,3.98,שקל חדש,6.05,5.44,"89,427.00",104.83,93.75,0.01,0.20,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"ממן אגח ב- ממן-מסופי מטען וניטול בע""מ",2380046,TASE,אחר,238,שירותים,A+,מעלות,25/08/16,3.96,שקל חדש,2.95,2.39,"179,984.88",103.01,185.40,0.10,0.40,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"נכסים ובנין אגח ט- חברה לנכסים ולבנין בע""מ",6990212,TASE,אחר,699,"נדל""ן ובינוי",A1,מידרוג,29/09/16,,שקל חדש,3.95,0.00,"105,000.00",99.30,104.27,0.02,0.22,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"סלקום אגח ז- סלקום ישראל בע""מ",1126002,TASE,אחר,2066,תקשורת ומדיה,A+,מעלות,29/09/16,1.32,שקל חדש,6.74,1.39,"164,754.00",109.17,179.86,0.06,0.39,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"סלקום אגח ט- סלקום ישראל בע""מ",1132836,TASE,אחר,2066,תקשורת ומדיה,A+,מעלות,29/09/16,4.98,שקל חדש,4.14,2.78,"103,153.00",107.95,111.35,0.01,0.24,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"פרטנר אגח ד- חברת פרטנר תקשורת בע""מ",1118835,TASE,אחר,2095,תקשורת ומדיה,A+,מעלות,07/08/16,3.17,שקל חדש,1.86,1.56,"497,654.00",99.11,493.22,0.09,1.06,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"פרטנר אגח ה- חברת פרטנר תקשורת בע""מ",1118843,TASE,אחר,2095,תקשורת ומדיה,A+,מעלות,15/09/16,0.73,שקל חדש,5.50,1.01,"282,345.00",104.73,295.70,0.12,0.64,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"שפיר הנדסה  אג""ח א- שפיר הנדסה ותעשיה בע""מ",1136134,TASE,אחר,1633,מתכת ומוצרי בניה,A+,מעלות,21/09/16,4.61,שקל חדש,3.35,2.54,"318,980.30",103.79,331.07,0.05,0.71,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גירון אגח ה- גירון פיתוח ובניה בע""מ",1133784,TASE,אחר,1130,"נדל""ן ובינוי",A2,מידרוג,07/06/16,5.59,שקל חדש,3.50,2.87,"121,670.00",104.90,127.63,0.11,0.27,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"דלק קב   אגח לא- קבוצת דלק בע""מ",1134790,TASE,אחר,1095,השקעות ואחזקות,A,מעלות,29/09/16,5.77,שקל חדש,4.30,4.07,"527,634.00",101.97,538.03,0.02,1.16,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"דלק קבוצה  לג- קבוצת דלק בע""מ",1138882,TASE,אחר,1095,השקעות ואחזקות,A,מעלות,29/09/16,4.90,שקל חדש,2.80,3.44,"565,428.00",97.60,551.86,0.08,1.19,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"דלק קבוצה אגח לב- קבוצת דלק בע""מ",1138874,TASE,אחר,1095,השקעות ואחזקות,A,מעלות,29/09/16,2.70,שקל חדש,1.72,2.38,"385,745.00",98.60,380.34,0.09,0.82,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"דמרי אגח ה- י.ח.דמרי בניה ופיתוח בע""מ",1134261,TASE,אחר,1193,"נדל""ן ובינוי",A2,מידרוג,17/08/16,2.48,שקל חדש,3.50,2.33,"109,666.00",103.81,113.84,0.07,0.24,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"לוינשטיין הנדסה אגח ג- משולם לוינשטין הנדסה וקבלנות בע""מ",5730080,TASE,אחר,573,"נדל""ן ובינוי",A,מעלות,17/05/16,3.58,שקל חדש,3.80,2.44,"64,548.90",105.00,67.78,0.02,0.15,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"מגה אור אגח ה- מגה אור החזקות בע""מ",1132687,TASE,אחר,1450,"נדל""ן ובינוי",A,מעלות,12/09/16,4.87,שקל חדש,3.70,2.50,"408,672.00",106.97,437.16,0.16,0.94,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,נייר חדרה אגח 5- נייר חדרה לשעבר מפעלי נייר,6320097,TASE,אחר,632,"עץ, נייר ודפוס",A,מעלות,08/08/16,0.66,שקל חדש,5.85,1.03,"393,478.00",105.14,413.70,0.19,0.89,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ספנסר אגח א- ספנסר אקוויטי גרופ לימיטד,1133800,TASE,אחר,1628,"נדל""ן ובינוי",A,מעלות,12/09/16,3.56,שקל חדש,6.90,5.29,"347,822.00",108.45,377.21,0.06,0.81,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"אלבר אג""ח יד- אלבר שירותי מימונית בע""מ",1132562,TASE,אחר,1382,שירותים,A3,מידרוג,05/09/16,2.48,שקל חדש,3.30,2.77,"145,314.95",101.84,147.99,0.02,0.32,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,דה לסר ה- דה לסר גרופ לימיטד,1135664,TASE,אחר,1513,"נדל""ן ובינוי",A-,מעלות,29/09/16,5.41,שקל חדש,6.90,7.84,"13,000.00",98.49,12.80,0.00,0.03,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"בזן אגח ד- בתי זקוק לנפט בע""מ",2590362,TASE,אחר,259,"כימיה, גומי ופלסטיק",BBB+,מעלות,18/08/16,2.89,שקל חדש,6.00,3.08,"81,953.00",110.17,90.29,0.01,0.19,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"בזן אגח ה- בתי זקוק לנפט בע""מ",2590388,TASE,אחר,259,"כימיה, גומי ופלסטיק",BBB+,מעלות,29/09/16,5.13,שקל חדש,5.90,4.29,"415,468.00",110.15,457.64,0.06,0.98,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"בית הזהב אגח ג- בית-הזהב בע""מ",2350080,TASE,אחר,235,"נדל""ן ובינוי",BBB+,מעלות,27/09/16,5.44,שקל חדש,3.55,3.58,"175,095.00",101.63,177.95,0.32,0.38,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"רבד אגח ב- רבד בע""מ",5260088,TASE,אחר,526,"נדל""ן ובינוי",Baa1,מידרוג,30/08/16,3.62,שקל חדש,5.55,4.06,"23,191.67",105.60,24.49,0.03,0.05,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"רבד אגח ג- רבד בע""מ",5260096,TASE,אחר,526,"נדל""ן ובינוי",Baa1,מידרוג,13/09/16,4.99,שקל חדש,5.75,5.14,"253,632.60",103.92,263.57,0.40,0.57,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"*פולאר תקש אגח ג- פולאר תקשורת בע""מ",1139278,TASE,אחר,1087,השקעות ואחזקות,0,לא מדורג,27/09/16,5.07,שקל חדש,5.49,5.44,"138,000.00",100.72,138.99,0.10,0.30,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,אורבנקורפ אגח א- אורבנקורפ אינק,1137041,TASE,אחר,1656,"נדל""ן ובינוי",0,לא מדורג,01/05/16,1.87,שקל חדש,8.15,0.01,"12,927.00",63.00,8.14,0.01,0.02,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"איתמר אגח יב- איתמר מדיקל בע""מ",1127919,TASE,אחר,1411,מכשור רפואי,0,לא מדורג,13/07/16,0.88,שקל חדש,8.65,3.05,"202,888.00",105.80,214.66,0.27,0.46,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"ארקו אגח ג- ארקו החזקות בע""מ",3100245,TASE,אחר,310,השקעות ואחזקות,0,לא מדורג,22/09/16,4.55,שקל חדש,4.85,5.04,"175,389.00",100.78,176.76,0.13,0.38,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"ב. יאיר סד' 11- ב.יאיר חברה קבלנית לעבודות בניה 1988 בע""מ",1128776,TASE,אחר,1289,"נדל""ן ובינוי",0,לא מדורג,14/09/16,0.39,שקל חדש,7.50,2.55,"6,600.00",104.58,6.90,0.02,0.01,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"ב.יאיר   אגח 14- ב.יאיר חברה קבלנית לעבודות בניה 1988 בע""מ",1138817,TASE,אחר,1289,"נדל""ן ובינוי",0,לא מדורג,03/08/16,0.84,שקל חדש,2.90,2.47,"71,335.00",100.97,72.03,0.14,0.15,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"בוני תיכון אגח ט- בוני התיכון הנדסה אזרחית ותשתיות בע""מ",5310123,TASE,אחר,531,"נדל""ן ובינוי",0,לא מדורג,26/06/16,1.18,שקל חדש,5.30,4.73,"35,326.00",100.80,35.61,0.08,0.08,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"ביאיר 12- ב.יאיר חברה קבלנית לעבודות בניה 1988 בע""מ",1130509,TASE,אחר,1289,"נדל""ן ובינוי",0,לא מדורג,12/09/16,0.07,שקל חדש,6.00,1.15,"53,188.00",103.00,54.78,0.44,0.12,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"חלל תקש אגח ו- חלל-תקשורת בע""מ",1135151,TASE,אחר,1132,תקשורת ומדיה,0,לא מדורג,04/09/16,4.25,שקל חדש,4.00,4.22,"2,562.00",103.00,2.64,0.00,0.01,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"חלל תקשורת אג""ח י""ג- חלל-תקשורת בע""מ",1136555,TASE,אחר,1132,תקשורת ומדיה,0,לא מדורג,06/09/16,4.62,שקל חדש,5.50,5.94,"232,799.10",99.75,232.22,0.04,0.50,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,מליבו אגח ב- מליבו אינווסט.,1132281,TASE,אחר,1378,"נדל""ן ובינוי",0,לא מדורג,05/07/16,0.24,שקל חדש,5.05,0.62,"99,453.00",102.50,101.94,0.25,0.22,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"נפטא אגח ז- נפטא חברה ישראלית לנפט בע""מ",6430136,TASE,אחר,643,חיפושי נפט וגז,0,לא מדורג,01/09/16,1.10,שקל חדש,5.70,1.49,"27,200.00",109.60,29.81,0.03,0.06,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"נתנאל גרופ אג 3- נתנאל גרופ בע""מ",4210118,TASE,אחר,421,"נדל""ן ובינוי",0,לא מדורג,31/01/16,2.04,שקל חדש,6.00,-3.83,"13,000.00",124.50,16.19,0.02,0.03,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"סאנפלאור אגח טו- סאנפלאואר השקעות מתחדשות בע""מ",1130152,TASE,אחר,1062,קלינטק,0,לא מדורג,30/05/16,1.64,שקל חדש,6.50,3.77,"65,120.00",106.30,69.22,0.07,0.15,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"פרשקובסקי אגח ז- פרשקובסקי השקעות ובניין בע""מ",1135581,TASE,אחר,1330,"נדל""ן ובינוי",0,לא מדורג,10/04/16,2.12,שקל חדש,4.95,2.62,1.00,106.36,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"פרשקובסקי אגח ח- פרשקובסקי השקעות ובניין בע""מ",1138296,TASE,אחר,1330,"נדל""ן ובינוי",0,לא מדורג,19/04/16,1.79,שקל חדש,3.40,3.02,"55,400.00",102.30,56.67,0.09,0.12,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"פרשקובסקי אגח ט- פרשקובסקי השקעות ובניין בע""מ",1138890,TASE,אחר,1330,"נדל""ן ובינוי",0,לא מדורג,04/08/16,1.64,שקל חדש,2.80,2.83,"30,393.00",100.48,30.54,0.03,0.07,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"סה""כ צמודות למט""ח",,,,,,,,,4.56,,,5.70,"879,722.00",,907.27,,1.95,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גזית גלוב אגח ב- גזית-גלוב בע""מ",1260272,TASE,אחר,126,"נדל""ן ובינוי",AA-,מעלות,11/04/16,0.26,שקל חדש,2.10,4.45,"20,795.00",78.40,16.30,0.04,0.04,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"בזן אגח ו- בתי זקוק לנפט בע""מ",2590396,TASE,אחר,259,"כימיה, גומי ופלסטיק",BBB+,מעלות,31/07/16,4.69,שקל חדש,6.70,5.25,"629,661.00",106.18,668.57,0.05,1.44,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"חלל תקשורת אגח יד- חלל-תקשורת בע""מ",1136563,TASE,אחר,1132,תקשורת ומדיה,0,לא מדורג,13/09/16,4.49,שקל חדש,6.35,7.15,"229,266.00",97.00,222.39,0.07,0.48,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"סה""כ אחר",,,,,,,,,0.00,,,0.00,0.00,,0.00,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,0,,,,0,0,,,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"סה""כ בחו""ל",,,,,,,,,7.03,,,0.27,"474,000.00",,"1,922.54",,4.14,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"סה""כ חברות ישראליות בחו""ל",,,,,,,,,7.15,,,0.21,"444,000.00",,"1,793.25",,3.86,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"TEVA 0 1/2 07/28/22- טבע תעשיות פרמצבטיות בע""מ",CH0333827498,אחר,בלומברג,629,Pharmaceuticals & Biotechnology,Baa2,Moodys,24/07/16,5.76,פרנק שווצרי,0.50,0.07,"222,000.00",102.59,882.57,0.06,1.90,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"TEVA 1 28/07/25- טבע תעשיות פרמצבטיות בע""מ",CH0333827506,אחר,בלומברג,629,Pharmaceuticals & Biotechnology,Baa2,Moodys,24/07/16,8.50,פרנק שווצרי,1.00,0.34,"222,000.00",105.86,910.69,63.43,1.96,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"סה""כ חברות זרות בחו""ל",,,,,,,,,5.38,,,1.19,"30,000.00",,129.29,,0.28,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,03/05/22  ALATPF 1.5%,XS1403685636,אחר,בלומברג,12853,Real Estate,BBB,S&P,03/05/16,5.38,אירו,1.50,1.19,"30,000.00",102.26,129.29,0.01,0.28,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,בעל ענין/צד קשור *,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
